Time 	 AccX 	 AccY 	 AccZ 	 GyroX 	 GyroY 	 GyroZ
63.173	1.79	1.06	-9.70	-0.09	-0.01	0.04
63.201	1.77	1.20	-9.69	0.01	0.02	-0.04
63.227	1.67	1.27	-9.65	-0.16	-0.02	-0.03
63.255	1.51	1.47	-9.61	-0.20	0.00	0.06
63.282	1.31	1.52	-9.40	-0.01	-0.05	-0.03
63.309	1.32	1.79	-9.37	-0.19	-0.15	0.08
63.336	1.42	2.08	-9.39	-0.07	0.03	-0.03
63.364	1.37	2.10	-9.56	-0.03	0.07	0.11
63.393	1.44	1.95	-9.78	0.17	0.05	-0.16
63.421	1.63	1.70	-9.64	0.15	0.08	0.01
63.448	1.54	1.10	-9.64	0.28	-0.06	0.03
63.475	1.49	0.57	-9.48	0.15	0.07	0.07
63.502	1.46	0.01	-9.68	0.04	0.02	0.00
63.528	1.91	0.03	-9.46	-0.11	0.01	0.08
63.556	1.72	0.21	-9.55	-0.35	0.00	0.05
63.583	1.47	0.15	-9.98	-0.38	-0.05	0.05
63.610	2.10	1.31	-9.80	-0.39	-0.19	-0.09
63.638	2.36	0.82	-9.61	-0.60	-0.13	-0.08
63.683	1.50	1.03	-9.14	-0.84	-0.06	-0.26
63.711	1.40	1.49	-9.15	-0.91	-0.14	-0.26
63.737	1.08	3.00	-9.28	-0.98	0.07	-0.20
63.768	0.76	5.90	-9.13	-0.62	-0.03	-0.00
63.795	1.36	6.96	-9.07	-0.20	0.09	-0.12
63.822	1.93	6.85	-9.29	0.36	0.03	-0.32
63.849	0.43	2.46	-9.27	0.79	0.08	-0.13
63.877	1.76	0.32	-10.19	0.61	0.16	0.05
63.904	1.62	-1.72	-9.47	0.44	0.14	-0.04
63.931	0.84	-1.46	-9.27	-0.33	0.15	-0.20
63.959	0.97	-1.32	-9.37	-0.90	0.24	-0.21
63.985	1.54	1.88	-10.69	-1.45	0.23	-0.17
64.013	1.16	3.66	-10.18	-1.50	0.15	-0.29
64.040	0.81	3.83	-9.55	-1.37	0.07	-0.40
64.067	1.08	3.45	-9.24	-1.35	0.17	-0.27
64.095	1.54	2.98	-8.60	-1.44	0.07	-0.40
64.124	1.63	4.07	-8.07	-1.72	0.10	-0.42
64.152	1.67	4.84	-7.72	-1.82	0.03	-0.51
64.179	2.08	5.69	-7.32	-1.80	-0.07	-0.37
64.206	2.46	6.54	-7.02	-1.71	-0.11	-0.42
64.234	3.05	6.61	-6.30	-1.47	-0.28	-0.18
64.261	1.64	9.18	-6.13	-1.06	-0.21	-0.29
64.288	2.15	10.21	-5.55	-0.67	-0.21	-0.26
64.316	-0.12	9.02	-6.44	-0.17	-0.26	-0.06
64.343	2.26	10.31	-5.62	0.37	-0.36	0.15
64.370	0.89	9.69	-5.93	0.77	-0.38	0.26
64.397	-0.11	6.59	-6.37	1.07	-0.32	0.24
64.424	0.39	5.48	-6.15	0.92	-0.27	0.14
64.451	0.11	5.31	-6.78	0.78	-0.10	0.13
64.482	0.77	5.60	-7.18	0.80	-0.03	0.23
64.508	1.09	5.50	-7.58	0.67	0.03	0.26
64.536	1.02	5.92	-8.08	0.73	0.02	0.32
64.563	0.43	6.67	-8.23	0.91	0.00	0.26
64.590	3.76	1.79	-8.26	0.68	-0.11	0.28
64.617	0.76	2.59	-9.68	0.15	-0.01	0.25
64.645	1.54	8.53	-8.12	0.47	-0.15	0.25
64.671	5.71	4.66	-7.54	0.61	0.03	0.35
64.699	2.87	4.63	-8.57	0.61	-0.12	0.28
64.726	-13.18	6.63	-8.97	0.63	-0.06	0.23
64.753	0.22	5.06	-8.68	0.59	-0.24	0.02
64.780	0.17	4.45	-8.94	0.71	-0.15	0.12
64.807	-1.37	3.23	-9.18	0.76	0.22	0.29
64.837	-3.58	4.65	-10.40	0.50	0.23	0.06
64.865	-2.94	5.06	-10.62	0.57	0.04	0.09
64.892	4.73	4.46	-9.13	0.65	0.34	-0.07
64.919	7.22	3.76	-5.99	1.02	0.18	0.01
64.947	1.24	2.99	-7.75	0.86	0.57	0.15
64.973	-4.21	-0.06	-11.31	0.54	0.10	0.12
65.001	2.77	0.65	-10.06	0.20	0.03	0.03
65.028	2.51	1.28	-8.90	0.01	0.03	-0.01
65.055	2.13	2.17	-9.22	-0.10	0.05	-0.17
65.082	1.64	3.31	-9.57	-0.11	-0.01	-0.04
65.110	1.38	3.30	-9.40	-0.06	-0.10	-0.07
65.136	2.11	3.37	-8.96	-0.03	0.06	-0.02
65.164	2.03	3.45	-9.17	0.02	0.03	-0.01
65.193	1.97	3.40	-9.26	0.09	0.04	0.12
65.221	1.58	2.64	-9.28	0.19	0.06	0.03
65.248	1.62	2.00	-9.48	0.06	-0.06	-0.01
65.275	1.61	3.35	-9.25	-0.08	-0.08	-0.03
65.302	1.15	3.14	-9.32	0.01	0.06	0.08
65.330	1.24	2.22	-9.12	0.05	0.06	-0.05
65.356	1.62	2.47	-9.29	-0.13	-0.01	-0.10
65.384	1.52	4.07	-9.69	0.02	-0.11	-0.08
65.412	1.01	5.87	-9.57	0.36	0.06	-0.17
65.438	0.98	3.27	-9.55	0.43	-0.14	-0.00
65.466	0.55	3.38	-9.70	0.64	0.07	0.27
65.492	1.22	2.25	-9.24	0.65	-0.02	0.31
65.520	2.10	1.88	-9.31	0.62	-0.04	0.16
65.550	1.93	2.05	-9.95	0.20	-0.11	0.27
65.577	1.87	2.24	-10.35	0.12	0.05	0.28
65.604	1.75	1.87	-10.51	0.19	0.08	0.30
65.632	1.90	0.98	-9.86	-0.03	-0.06	0.36
65.658	1.90	0.92	-9.85	-0.12	0.05	0.27
65.686	1.18	2.11	-9.65	-0.29	0.03	0.20
65.713	0.79	2.24	-9.49	-0.30	0.17	0.08
65.740	1.42	4.16	-9.77	-0.30	0.30	0.15
65.773	1.54	3.89	-9.57	-0.08	0.47	-0.21
65.801	1.60	3.35	-9.03	-0.04	0.44	-0.38
65.827	2.00	2.36	-9.01	0.33	0.40	-0.26
65.855	2.17	1.41	-9.44	0.15	0.42	-0.41
65.882	1.92	1.88	-9.44	0.08	0.46	-0.37
65.912	2.41	1.93	-9.62	0.14	0.34	-0.26
65.939	3.05	2.26	-9.96	0.05	0.29	-0.34
65.967	3.12	2.23	-10.02	0.11	0.12	-0.62
65.993	2.80	2.82	-10.24	0.18	0.07	-0.53
66.021	3.01	3.37	-9.84	0.14	0.20	-0.32
66.048	2.61	2.51	-9.78	0.28	0.00	-0.36
66.075	2.05	2.32	-10.19	0.20	-0.08	-0.32
66.103	2.02	2.84	-10.24	0.32	-0.12	-0.49
66.129	2.00	2.74	-10.26	0.30	0.03	-0.37
66.157	2.57	2.64	-10.10	0.43	0.05	-0.24
66.184	3.12	1.92	-10.45	0.54	-0.03	-0.26
66.211	2.77	1.58	-10.96	0.43	-0.09	-0.44
66.239	2.22	1.86	-10.95	0.32	-0.00	-0.40
66.269	2.17	2.35	-10.78	0.24	-0.00	-0.55
66.296	1.79	2.49	-10.81	0.19	-0.10	-0.49
66.323	1.72	2.27	-10.75	0.26	0.02	-0.69
66.351	2.10	2.39	-10.52	0.20	0.02	-0.66
66.378	2.31	2.74	-10.72	0.25	0.07	-0.69
66.405	2.26	2.14	-10.38	0.46	-0.10	-0.70
66.433	1.65	0.70	-10.50	0.43	-0.03	-0.78
66.459	0.90	0.22	-10.49	0.30	-0.05	-0.81
66.487	0.56	-0.13	-10.11	0.12	0.06	-0.73
66.514	0.42	0.73	-9.80	0.06	0.08	-0.78
66.541	0.70	1.31	-9.70	-0.05	0.02	-0.74
66.569	0.55	1.61	-9.29	-0.18	0.08	-0.50
66.598	0.25	1.57	-8.71	-0.23	0.07	-0.63
66.626	0.30	1.72	-8.47	-0.40	0.15	-0.49
66.653	0.87	1.76	-8.35	-0.24	0.03	-0.35
66.680	1.23	2.56	-8.16	-0.10	0.06	-0.18
66.707	1.06	3.03	-7.73	0.08	-0.06	0.01
66.735	0.78	2.62	-7.79	0.26	-0.10	0.07
66.761	0.58	2.13	-7.99	0.39	-0.23	-0.10
66.789	0.80	1.28	-7.93	0.35	-0.27	-0.14
66.816	0.97	0.59	-7.81	0.18	-0.23	-0.29
66.843	0.62	1.00	-7.67	0.09	-0.21	-0.29
66.870	0.77	1.25	-7.51	0.26	-0.20	-0.06
66.897	0.85	1.32	-7.54	0.24	-0.25	-0.02
66.924	-0.12	0.75	-7.76	0.19	-0.19	0.06
66.955	-0.47	-0.37	-7.62	0.03	-0.06	0.17
66.981	-0.20	-0.45	-7.57	-0.07	0.03	0.14
67.009	0.55	0.55	-8.53	-0.10	0.23	0.01
67.036	1.59	2.08	-8.96	-0.29	0.23	0.30
67.063	1.70	2.58	-8.59	0.10	0.27	0.25
67.090	1.42	2.46	-8.66	0.34	0.23	0.22
67.118	2.41	0.56	-8.34	0.61	0.16	0.42
67.144	2.72	-0.47	-7.61	0.35	0.22	0.27
67.172	1.57	0.63	-7.72	0.33	0.13	0.26
67.200	1.75	-0.44	-7.71	0.35	0.12	0.24
67.226	2.51	-1.62	-7.56	-0.07	0.13	0.20
67.254	2.77	-0.14	-7.33	-0.12	-0.13	0.01
67.280	2.20	0.40	-7.02	-0.14	-0.10	-0.17
67.311	1.98	0.01	-7.26	-0.26	-0.01	-0.29
67.338	2.47	0.01	-7.28	-0.37	-0.10	-0.12
67.365	1.97	-0.17	-6.80	-0.63	-0.10	-0.21
67.392	0.42	1.29	-6.32	-0.61	0.03	-0.21
67.420	1.07	0.88	-6.49	-0.48	0.09	-0.03
67.447	2.22	0.17	-7.31	-0.23	0.16	0.27
67.474	3.25	0.71	-7.87	-0.27	0.15	0.51
67.502	3.20	1.89	-7.77	-0.17	0.22	0.46
67.528	3.10	1.75	-7.75	0.02	0.25	0.65
67.556	3.96	0.86	-8.05	-0.09	0.25	0.76
67.582	3.87	0.87	-8.75	-0.06	0.26	0.86
67.610	3.46	0.99	-9.75	-0.15	0.24	0.75
67.637	4.24	3.12	-10.35	-0.22	0.15	0.53
67.667	4.96	4.98	-10.53	0.14	-0.04	0.33
67.694	4.32	4.07	-10.90	0.47	-0.05	0.11
67.722	4.32	3.56	-11.42	0.67	-0.01	0.09
67.748	4.78	2.34	-11.30	0.78	-0.14	0.17
67.776	4.52	0.39	-10.21	0.71	-0.34	0.11
67.804	4.03	-0.61	-10.08	0.58	-0.43	-0.12
67.830	3.45	0.25	-10.22	0.32	-0.47	-0.02
67.858	2.90	0.22	-10.43	0.38	-0.42	-0.16
67.886	3.12	-1.04	-10.52	0.10	-0.41	-0.13
67.912	3.43	-0.12	-10.29	-0.07	-0.50	-0.27
67.940	3.22	1.24	-10.34	0.05	-0.44	-0.26
67.986	2.16	0.13	-10.64	0.23	-0.42	-0.14
68.013	1.83	1.03	-11.26	0.12	-0.46	-0.05
68.043	1.77	-0.38	-11.21	0.13	-0.42	0.11
68.070	1.85	-1.72	-10.92	-0.09	-0.37	0.05
68.098	1.34	-0.75	-11.18	-0.36	-0.43	0.30
68.125	0.57	1.66	-11.24	-0.46	-0.40	0.33
68.152	0.78	1.15	-11.08	-0.45	-0.14	0.38
68.179	1.08	1.41	-10.85	-0.36	-0.16	0.40
68.207	1.18	2.22	-10.73	-0.29	-0.25	0.24
68.234	1.01	3.23	-10.93	-0.10	-0.17	0.19
68.261	0.99	2.10	-10.84	0.06	-0.12	-0.04
68.289	0.77	1.62	-10.44	0.11	-0.08	-0.12
68.316	1.03	2.59	-10.21	0.29	0.03	-0.23
68.343	1.24	1.72	-9.78	0.54	-0.02	-0.26
68.373	0.98	0.89	-9.98	0.39	-0.14	-0.41
68.401	0.46	0.24	-9.78	0.32	0.05	-0.79
68.427	0.04	-0.41	-9.32	-0.11	0.17	-0.65
68.455	4.77	-7.87	-16.88	-0.54	-0.25	-0.66
68.483	-9.24	5.16	-6.51	-1.01	-0.30	-0.53
68.509	8.11	2.11	-13.69	0.09	0.40	0.28
68.537	-1.98	2.08	-8.37	-0.05	-0.19	0.10
68.564	0.72	1.94	-10.49	-0.02	0.01	0.09
68.591	0.37	0.90	-9.17	-0.03	0.15	0.11
68.619	0.51	1.04	-9.50	0.12	0.01	0.11
68.645	0.19	0.25	-9.52	0.18	0.07	-0.12
68.673	0.04	0.32	-10.06	0.09	0.09	0.14
68.700	-0.28	0.11	-9.98	-0.12	0.11	-0.07
68.730	-0.27	0.70	-9.93	-0.10	0.03	-0.01
68.757	-0.24	1.00	-9.91	0.07	0.04	0.08
68.785	-0.29	0.95	-9.88	-0.00	0.01	0.09
68.811	-0.85	0.47	-9.92	-0.01	0.09	-0.01
68.839	0.11	0.37	-10.24	-0.07	0.03	0.06
68.866	-0.11	0.43	-10.02	-0.10	0.04	-0.01
68.893	0.55	-0.06	-9.46	0.03	0.04	-0.03
68.920	0.75	2.88	-10.13	-0.14	0.04	0.05
68.947	1.26	0.65	-9.62	-0.03	0.01	0.14
68.974	1.99	-0.06	-9.52	-0.05	0.02	0.04
69.002	1.75	1.59	-9.95	0.03	-0.09	0.05
69.028	1.80	0.32	-9.34	0.03	-0.02	0.03
69.056	2.16	0.74	-9.69	0.09	0.10	0.10
69.094	1.68	0.52	-10.03	-0.12	0.00	0.14
69.121	1.64	0.71	-9.50	-0.02	0.07	-0.05
69.148	1.77	0.68	-9.67	-0.01	-0.09	0.09
69.175	1.72	0.61	-9.60	-0.06	-0.07	-0.01
69.202	1.72	1.09	-9.50	-0.01	0.16	0.11
69.229	1.97	0.67	-9.77	0.02	0.00	0.04
69.257	1.92	0.88	-9.51	0.09	-0.05	0.03
69.283	2.07	0.91	-9.42	-0.04	-0.03	0.00
69.311	1.97	1.67	-9.92	-0.10	-0.01	-0.04
69.338	1.72	0.34	-9.52	-0.01	0.09	0.03
69.365	2.41	0.01	-9.78	0.01	0.12	-0.10
69.392	2.43	0.96	-9.45	0.03	-0.03	-0.07
69.420	2.61	0.46	-9.63	-0.05	0.01	-0.02
69.449	2.12	0.62	-9.98	-0.02	0.16	0.06
69.477	2.54	0.95	-9.87	-0.10	-0.02	0.13
69.504	3.08	0.60	-9.58	0.03	-0.04	-0.02
69.531	2.94	1.22	-9.32	-0.06	-0.07	-0.02
69.558	2.94	0.39	-9.49	0.01	0.00	0.05
69.585	2.23	1.16	-9.56	-0.02	0.03	0.03
69.612	2.16	-0.11	-9.81	0.06	0.02	-0.04
69.645	2.43	1.63	-9.74	-0.12	0.13	0.13
69.672	1.79	0.34	-9.32	0.01	-0.06	-0.05
69.699	1.27	0.01	-9.78	-0.04	0.02	0.13
69.727	1.22	1.73	-9.88	-0.03	0.15	0.11
69.753	0.02	0.70	-9.93	0.04	-0.06	0.09
69.781	0.62	1.09	-10.14	0.00	0.13	0.09
69.811	0.24	0.37	-9.54	0.06	0.06	-0.02
69.838	0.08	0.17	-10.06	-0.14	-0.06	0.02
69.865	0.09	1.38	-10.05	0.00	-0.02	0.04
69.893	0.04	0.68	-9.82	-0.13	0.12	0.01
69.919	0.18	1.66	-9.64	0.03	-0.04	0.02
69.947	0.70	0.63	-9.90	-0.05	0.04	-0.20
69.974	0.06	0.77	-9.85	0.04	-0.06	-0.03
70.001	-0.04	1.04	-9.86	0.09	0.06	-0.08
70.028	-0.20	1.21	-9.76	0.10	-0.02	-0.01
70.055	-0.48	0.73	-9.96	0.01	0.01	-0.09
70.082	-0.06	-0.07	-10.01	-0.03	0.06	0.03
70.110	-1.04	1.23	-9.78	0.04	-0.07	0.07
70.139	-1.38	0.44	-9.96	-0.02	0.01	0.01
70.166	-1.49	1.26	-9.70	0.04	0.00	0.02
70.194	-1.30	1.06	-10.01	-0.03	0.03	0.04
70.220	-1.07	0.44	-10.16	-0.00	0.03	-0.04
70.248	-0.73	0.82	-9.85	-0.03	0.04	0.07
70.276	-1.42	1.33	-9.32	0.06	-0.03	-0.06
70.302	-1.13	0.23	-10.03	0.12	0.03	0.00
70.330	-0.09	-0.04	-10.34	0.10	0.01	-0.05
70.356	-0.28	0.65	-10.05	-0.09	0.08	0.03
70.384	-0.28	0.09	-9.81	0.04	-0.09	0.02
70.411	0.29	1.54	-9.73	0.07	-0.01	-0.03
70.438	0.49	1.59	-9.73	0.04	-0.10	0.05
70.465	0.11	1.27	-9.47	-0.02	-0.03	0.07
70.496	0.98	1.25	-10.05	-0.10	0.02	-0.07
70.522	1.35	1.14	-9.61	-0.05	-0.13	0.10
70.550	1.41	1.19	-9.49	-0.03	0.07	0.02
70.577	1.34	-0.01	-9.69	-0.10	-0.11	0.03
70.604	1.85	1.21	-10.27	0.06	-0.05	0.05
70.631	1.49	0.34	-9.25	0.05	0.02	0.00
70.659	1.61	1.03	-9.83	0.01	-0.04	0.13
70.685	1.51	1.21	-9.73	0.06	-0.05	0.14
70.713	1.76	1.21	-9.87	0.02	-0.02	-0.03
70.739	1.60	0.54	-9.50	0.02	0.05	-0.04
70.786	1.39	0.98	-9.80	-0.05	-0.04	0.06
70.813	1.81	1.00	-9.53	-0.06	-0.09	-0.02
70.840	1.92	0.73	-9.70	0.02	0.01	0.03
70.871	1.96	0.65	-9.73	0.02	-0.04	-0.07
70.897	2.21	1.25	-9.52	-0.00	0.11	0.03
70.925	2.28	1.28	-9.47	-0.03	0.08	0.01
70.951	2.61	0.71	-9.73	-0.02	-0.10	0.04
70.979	2.66	0.78	-9.55	0.06	-0.07	-0.07
71.006	2.63	0.64	-9.60	0.00	-0.07	-0.13
71.033	2.26	1.62	-9.45	-0.11	-0.11	0.02
71.060	2.46	0.44	-9.73	-0.05	-0.03	0.09
71.088	2.08	1.34	-9.63	-0.03	-0.13	0.02
71.114	2.16	0.57	-9.57	0.07	-0.07	0.00
71.142	1.93	1.99	-9.75	-0.04	-0.06	-0.13
71.169	1.87	1.14	-9.54	0.07	-0.04	-0.03
71.196	2.04	0.62	-9.71	-0.03	0.01	0.02
71.226	1.42	2.24	-9.54	0.03	0.03	-0.11
71.254	1.73	0.00	-9.64	0.02	-0.07	0.02
71.280	0.98	0.43	-9.65	-0.16	-0.09	0.01
71.308	1.07	0.80	-9.68	0.07	0.00	0.08
71.334	0.83	0.82	-9.74	0.05	0.05	-0.00
71.362	0.14	1.24	-9.84	-0.05	-0.01	-0.02
71.389	0.30	0.48	-9.70	0.06	0.11	-0.02
71.416	0.12	1.07	-9.95	0.01	0.08	0.09
71.443	-0.11	0.62	-9.70	0.03	0.05	0.09
71.470	0.14	1.19	-9.71	0.02	-0.07	0.02
71.497	0.22	0.98	-9.80	0.04	0.00	0.16
71.524	0.47	0.87	-9.85	0.00	0.03	-0.04
71.552	0.14	0.77	-9.76	0.05	-0.12	-0.01
71.581	0.57	0.82	-9.81	-0.01	-0.04	-0.01
71.609	0.32	0.98	-9.73	-0.01	0.01	-0.04
71.635	0.45	0.67	-9.81	-0.04	-0.12	-0.05
71.663	0.04	0.42	-9.99	0.00	-0.05	0.04
71.690	-0.09	-0.14	-10.13	-0.09	-0.12	-0.03
71.717	0.26	0.74	-9.79	0.00	-0.02	-0.05
71.744	0.34	0.80	-9.76	0.04	0.05	-0.13
71.772	0.50	1.26	-9.70	0.02	-0.08	-0.00
71.798	0.63	1.03	-9.76	-0.07	0.02	0.08
71.832	0.92	0.78	-9.73	-0.10	0.02	-0.07
71.859	1.85	0.85	-9.79	-0.13	0.02	0.04
71.885	1.23	2.15	-10.24	-0.06	-0.01	0.10
71.913	1.02	0.62	-10.16	0.20	-0.06	0.08
71.943	-0.56	0.26	-9.65	-0.19	0.01	-0.14
71.970	0.22	2.95	-10.14	-0.31	0.09	-0.08
71.998	0.61	3.43	-10.36	-0.15	0.50	-0.29
72.025	0.93	1.17	-10.19	0.20	0.71	-0.30
72.052	1.19	0.05	-10.47	-0.06	0.82	-0.40
72.079	1.67	1.61	-11.08	-0.27	0.97	-0.53
72.107	2.68	2.66	-12.32	-0.09	1.10	-0.44
72.134	4.02	2.49	-12.53	0.09	0.93	-0.64
72.161	4.93	1.37	-12.42	0.03	0.59	-0.59
72.188	5.61	0.39	-13.17	-0.13	0.55	-0.81
72.216	5.16	2.63	-13.32	-0.32	0.26	-0.93
72.243	4.75	3.65	-13.19	-0.33	-0.07	-1.06
72.273	4.35	2.90	-12.76	-0.13	-0.13	-1.02
72.301	4.04	2.42	-13.06	-0.00	-0.36	-1.16
72.328	3.25	2.79	-13.07	-0.27	-0.30	-1.25
72.355	2.23	3.89	-12.54	0.03	-0.22	-1.40
72.383	1.28	3.53	-11.83	0.06	-0.13	-1.24
72.410	1.02	1.97	-11.38	0.14	-0.05	-1.38
72.437	0.80	1.85	-10.70	-0.02	0.03	-1.27
72.465	0.03	2.72	-10.44	-0.08	0.17	-1.14
72.492	-0.43	3.28	-10.16	0.08	0.35	-1.00
72.519	0.31	1.72	-10.11	0.22	0.35	-0.99
72.546	1.13	1.68	-10.13	0.17	0.44	-0.86
72.573	1.53	1.93	-9.74	0.04	0.43	-0.76
72.601	1.62	0.52	-8.99	0.07	0.36	-0.63
72.631	1.61	-0.03	-8.53	-0.25	0.44	-0.66
72.657	1.26	1.26	-7.94	-0.25	0.40	-0.37
72.685	1.39	1.57	-7.91	-0.16	0.24	-0.26
72.713	1.62	1.09	-7.87	-0.12	0.25	-0.01
72.739	1.20	0.05	-7.71	-0.20	0.32	0.19
72.767	1.36	0.27	-7.56	-0.37	0.19	0.33
72.794	1.36	1.99	-6.97	-0.45	0.28	0.60
72.821	1.65	2.66	-6.99	-0.24	0.19	0.63
72.848	1.89	2.68	-7.15	-0.15	0.29	0.74
72.876	1.63	2.50	-6.72	-0.20	0.32	0.61
72.902	1.54	2.53	-6.79	-0.24	0.46	0.65
72.930	1.92	2.81	-6.69	-0.31	0.56	0.59
72.956	2.11	3.67	-6.69	-0.15	0.56	0.45
73.006	3.60	2.64	-7.12	-0.17	0.60	0.37
73.033	4.03	3.10	-7.10	-0.20	0.60	0.43
73.060	3.61	3.45	-7.12	-0.16	0.68	0.34
73.088	4.06	3.08	-7.30	-0.12	0.68	0.25
73.114	4.42	3.32	-7.23	-0.06	0.65	0.27
73.142	4.80	3.78	-7.27	-0.08	0.41	0.44
73.168	4.63	3.02	-7.40	0.01	0.63	0.33
73.196	4.25	2.64	-7.53	-0.00	0.39	0.36
73.223	4.75	3.39	-7.53	0.01	0.40	0.38
73.250	5.14	3.17	-7.41	0.11	0.35	0.41
73.277	4.98	2.92	-7.25	0.16	0.13	0.46
73.305	4.58	2.75	-7.41	0.25	0.15	0.37
73.331	4.24	2.67	-7.15	0.32	0.15	0.38
73.361	4.07	1.90	-7.23	0.20	0.25	0.26
73.389	4.35	1.44	-7.33	-0.07	0.29	0.19
73.415	4.65	1.49	-7.25	-0.16	0.26	0.27
73.443	4.52	1.65	-7.22	-0.07	0.26	0.11
73.469	4.77	1.84	-7.61	-0.07	0.29	0.17
73.497	4.98	1.45	-7.58	-0.17	0.27	0.30
73.524	5.14	1.41	-7.79	-0.17	0.29	0.18
73.551	5.42	1.35	-7.84	-0.24	0.39	0.32
73.579	5.83	1.58	-7.82	-0.19	0.21	0.30
73.606	5.82	2.15	-7.52	-0.13	0.15	0.48
73.633	5.56	2.26	-7.45	-0.09	0.25	0.33
73.660	5.66	1.75	-7.37	0.13	0.12	0.53
73.688	5.82	1.19	-7.20	-0.10	0.23	0.37
73.717	5.89	0.96	-7.33	-0.10	0.11	0.25
73.745	5.85	0.68	-7.41	-0.25	0.27	0.34
73.772	6.04	1.08	-7.30	-0.40	0.27	0.24
73.799	6.38	1.95	-7.10	-0.51	0.27	0.15
73.826	6.41	2.03	-7.07	-0.32	0.25	0.27
73.853	6.25	2.51	-7.12	-0.36	0.31	0.21
73.880	6.59	2.83	-7.43	-0.13	0.16	0.27
73.908	6.89	2.85	-7.30	0.04	0.13	0.40
73.934	6.29	2.21	-7.13	0.25	0.03	0.24
73.962	6.56	1.83	-7.25	0.15	0.32	0.31
73.989	6.87	2.08	-7.24	0.07	0.17	0.29
74.021	6.69	1.68	-7.01	0.12	0.20	0.16
74.049	6.46	0.97	-6.74	0.09	0.16	-0.04
74.079	6.62	0.98	-6.74	-0.24	0.25	0.09
74.105	6.63	1.92	-6.64	-0.19	0.25	0.05
74.133	6.41	2.15	-6.72	-0.04	0.28	-0.01
74.160	6.72	1.67	-6.69	-0.13	0.38	-0.06
74.187	6.89	1.85	-6.73	-0.05	0.47	0.10
74.215	7.21	2.54	-6.77	0.11	0.44	0.01
74.242	7.59	1.95	-6.77	0.19	0.42	0.11
74.268	7.37	1.38	-6.51	0.23	0.42	0.20
74.296	7.48	1.19	-6.46	0.19	0.51	0.15
74.322	7.58	1.82	-6.26	0.22	0.45	0.18
74.350	7.63	1.44	-6.26	0.33	0.42	0.12
74.377	7.41	1.09	-6.18	0.16	0.52	0.13
74.404	7.13	0.95	-5.83	0.14	0.50	0.02
74.431	7.66	1.49	-5.78	0.18	0.34	0.20
74.462	7.88	1.20	-5.87	0.16	0.56	0.23
74.488	7.41	0.93	-5.89	0.07	0.37	0.16
74.516	7.88	1.22	-5.93	0.12	0.47	0.13
74.543	8.27	1.69	-6.06	0.16	0.34	0.10
74.570	8.42	1.21	-5.88	0.36	0.28	0.12
74.597	8.33	0.70	-5.83	0.42	0.29	0.14
74.625	8.34	0.52	-5.55	0.31	0.09	0.10
74.651	8.51	0.03	-5.73	0.36	0.06	0.08
74.679	8.46	-0.14	-5.67	0.12	-0.07	-0.09
74.705	8.12	-0.29	-5.72	0.00	-0.07	-0.04
74.733	8.55	0.19	-5.91	-0.23	-0.16	-0.11
74.760	8.37	0.87	-5.83	-0.36	-0.13	-0.27
74.787	8.06	1.25	-5.61	-0.39	-0.16	-0.19
74.817	7.91	1.57	-5.50	-0.34	-0.13	-0.15
74.845	7.84	1.62	-5.47	-0.16	-0.09	-0.13
74.872	8.03	1.41	-5.34	-0.03	-0.10	-0.19
74.899	7.64	1.00	-5.38	-0.10	-0.07	-0.19
74.927	7.33	1.13	-5.48	-0.03	0.01	-0.14
74.953	7.60	1.33	-5.59	-0.02	0.03	-0.03
74.981	7.56	1.29	-5.58	0.06	0.10	-0.07
75.008	7.59	0.93	-5.62	-0.07	-0.01	-0.15
75.035	7.85	1.02	-5.80	-0.20	0.07	-0.12
75.062	8.12	1.35	-5.94	-0.23	-0.01	-0.27
75.089	8.68	1.48	-6.29	-0.29	-0.08	-0.24
75.117	8.93	2.22	-6.57	-0.17	-0.19	-0.42
75.166	9.64	1.94	-6.92	-0.17	-0.68	-0.60
75.193	9.08	2.38	-6.72	-0.04	-1.02	-0.77
75.220	7.99	2.23	-6.43	0.05	-1.14	-0.96
75.247	7.23	2.13	-6.46	-0.07	-1.24	-0.99
75.275	6.57	2.69	-6.37	-0.04	-1.26	-0.96
75.302	5.71	2.89	-6.43	0.13	-1.40	-0.87
75.329	5.61	2.08	-6.82	-0.01	-1.34	-1.00
75.357	5.09	1.50	-7.22	-0.20	-1.12	-0.87
75.383	5.10	2.64	-7.01	-0.29	-1.03	-0.97
75.411	4.76	3.06	-7.00	-0.31	-1.09	-0.94
75.439	3.94	3.54	-7.22	-0.53	-0.96	-0.66
75.465	3.62	3.87	-7.76	-0.43	-0.84	-0.58
75.493	3.46	3.68	-7.80	-0.31	-0.82	-0.55
75.523	3.36	4.75	-7.52	-0.23	-0.67	-0.56
75.550	3.38	4.55	-7.45	-0.12	-0.54	-0.57
75.578	3.55	4.62	-7.94	0.05	-0.46	-0.45
75.604	3.25	4.24	-8.00	0.03	-0.29	-0.27
75.632	3.08	4.02	-7.81	-0.09	-0.22	-0.09
75.659	2.97	3.81	-7.90	0.08	-0.15	-0.04
75.686	3.27	3.29	-8.15	-0.06	-0.07	-0.04
75.713	3.10	4.11	-8.13	-0.11	-0.01	-0.06
75.741	2.94	4.66	-7.87	-0.13	-0.07	-0.05
75.768	3.35	4.18	-8.14	-0.09	-0.08	-0.02
